"ID","Locale","Title","Abstract","Text","Topic type","Categories","Author","Date added","Version date","Note"
"foodkeeper-364-1","de","Lagerdauer","","For __Früchte (als Babynahrung verkauft)__, the typical storage life is _3 Tage_ im Kühlschrank, wenn dort nach dem Öffnen der Verpackung aufbewahrt.","refrigerator_storage","Baby fruit desserts","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-365-1","de","Lagerdauer","","For __Gemüse (als Babynahrung verkauft)__, the typical storage life is _2 Tage_ im Kühlschrank, wenn dort nach dem Öffnen der Verpackung aufbewahrt.","refrigerator_storage","Vegetables menus for babies","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-366-1","de","Lagerdauer","","For __Abendessen für Babies__, the typical storage life is _2 Tage_ im Kühlschrank, wenn dort nach dem Öffnen der Verpackung aufbewahrt.","refrigerator_storage","Main meals for babies","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-367-1","de","Lagerdauer","","For __trockene Cerealien für Babys__, the typical storage life is _2 Monate_ in der Speisekammer nach dem Öffnen der Packung.

(Hinweise: Sollte nach Ablauf des Verfallsdatums entsorgt werden.)","pantry_storage","Cereals for babies
Instant cereal powder to be reconstituted for baby from 4/6 months
Instant cereal powder to be reconstituted for baby from 6 months","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-367-2","de","Lagerdauer","","For __trockene Cerealien für Babys__, the typical storage life is _1–2 Monate_ im Kühlschrank, wenn dort nach dem Öffnen der Verpackung aufbewahrt.","refrigerator_storage","Cereals for babies
Instant cereal powder to be reconstituted for baby from 4/6 months
Instant cereal powder to be reconstituted for baby from 6 months","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-368-1","de","Lagerdauer","","For __Säuglingsanfangsnahrung nach der Zubereitung__, the typical storage life is _1 Stunden_ in der Speisekammer nach dem Öffnen der Packung.

(Hinweise: Sollte nach Ablauf des Verfallsdatums entsorgt werden.)","pantry_storage","Infant formulas
Second age baby milk powder","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-368-2","de","Lagerdauer","","For __Säuglingsanfangsnahrung nach der Zubereitung__, the typical storage life is _1 Tage_ im Kühlschrank, wenn dort nach dem Öffnen der Verpackung aufbewahrt.","refrigerator_storage","Infant formulas
Second age baby milk powder","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-369-1","de","Lagerdauer","","For __Flüssigkonzentrat-Babynahrung oder fertige Säuglingsanfangsnahrung__, the typical storage life is _2 Tage_ im Kühlschrank, wenn dort nach dem Öffnen der Verpackung aufbewahrt.","refrigerator_storage","Ready to feed baby follow on milk
Ready to feed baby growing up milk","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-370-1","de","Lagerdauer","","For __kommerziell hergestelltes, lagerfähiges Apfelmus__, the typical storage life is _12–18 Monate_ in der Speisekammer, falls noch versiegelt.","pantry_storage","Applesauces","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-370-2","de","Lagerdauer","","For __kommerziell hergestelltes, lagerfähiges Apfelmus__, the typical storage life is _7–10 Tage_ im Kühlschrank, wenn dort nach dem Öffnen der Verpackung aufbewahrt.","refrigerator_storage","Applesauces","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-371-1","de","Lagerdauer","","For __kommerziell hergestellt, lagerfähige Schinkenstückimitate__, the typical storage life is _1 Jahre_ in der Speisekammer, falls noch versiegelt.","pantry_storage","","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-372-1","de","Lagerdauer","","For __säurearme Konserven wie Fleisch, Geflügel, Fisch, Bratensoße, Eintopf, Suppen, Bohnen, Karotten, Mais, Nudeln, Erbsen, Kartoffeln und Spinat__, the typical storage life is _2–5 Jahre_ in der Speisekammer, falls noch versiegelt.

(Hinweise: Dosenartikel können auch nach dem Mindesthaltbarkeitsdatum noch sicher verzehrt werden, solange die Dose keine Beulen, Rost oder Schwellungen aufweist.)","pantry_storage","Canned foods","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-372-2","de","Lagerdauer","","For __säurearme Konserven wie Fleisch, Geflügel, Fisch, Bratensoße, Eintopf, Suppen, Bohnen, Karotten, Mais, Nudeln, Erbsen, Kartoffeln und Spinat__, the typical storage life is _3–4 Tage_ im Kühlschrank, wenn dort nach dem Öffnen der Verpackung aufbewahrt.","refrigerator_storage","Canned foods","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-373-1","de","Lagerdauer","","For __Konserven mit hohem Säuregehalt wie Säfte, Obst, Essiggurken, Sauerkraut, Tomatensuppe und Lebensmittel in Essigsauce__, the typical storage life is _12–18 Monate_ in der Speisekammer, falls noch versiegelt.

(Hinweise: Dosenartikel können auch nach dem Mindesthaltbarkeitsdatum noch sicher verzehrt werden, solange die Dose keine Beulen, Rost oder Schwellungen aufweist.)","pantry_storage","Canned foods","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-373-2","de","Lagerdauer","","For __Konserven mit hohem Säuregehalt wie Säfte, Obst, Essiggurken, Sauerkraut, Tomatensuppe und Lebensmittel in Essigsauce__, the typical storage life is _5–7 Tage_ im Kühlschrank, wenn dort nach dem Öffnen der Verpackung aufbewahrt.","refrigerator_storage","Canned foods","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-374-1","de","Lagerdauer","","For __verzehrfertige Cerealien__, the typical storage life is _6–12 Monate_ in der Speisekammer, falls noch versiegelt, und _2–3 Monate_ in der Speisekammer nach dem Öffnen der Packung.","pantry_storage","Cereals and their products","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-374-2","de","Lagerdauer","","For __verzehrfertige Cerealien__, the typical storage life is _6–12 Monate_ in der Speisekammer, falls noch versiegelt, und _2–3 Monate_ in der Speisekammer nach dem Öffnen der Packung.","pantry_storage","Cereals and their products","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-375-1","de","Lagerdauer","","For __Cerealien die vor dem Essen gekocht werden, etwa Haferflocken__, the typical storage life is _12 Monate_ in der Speisekammer, falls noch versiegelt, und _6–12 Monate_ in der Speisekammer nach dem Öffnen der Packung.","pantry_storage","Cereals and their products","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-375-2","de","Lagerdauer","","For __Cerealien die vor dem Essen gekocht werden, etwa Haferflocken__, the typical storage life is _12 Monate_ in der Speisekammer, falls noch versiegelt, und _6–12 Monate_ in der Speisekammer nach dem Öffnen der Packung.","pantry_storage","Cereals and their products","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-376-1","de","Lagerdauer","","For __Schokoladensirupe__, the typical storage life is _2 Jahre_ in der Speisekammer, falls noch versiegelt.","pantry_storage","Chocolate sauces","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-376-2","de","Lagerdauer","","For __Schokoladensirupe__, the typical storage life is _6 Monate_ im Kühlschrank, wenn dort nach dem Öffnen der Verpackung aufbewahrt.","refrigerator_storage","Chocolate sauces","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-377-1","de","Lagerdauer","","For __Kräcker__, the typical storage life is _8 Monate_ in der Speisekammer, falls noch versiegelt, und _1 Monate_ in der Speisekammer nach dem Öffnen der Packung.","pantry_storage","Crackers","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-377-2","de","Lagerdauer","","For __Kräcker__, the typical storage life is _8 Monate_ in der Speisekammer, falls noch versiegelt, und _1 Monate_ in der Speisekammer nach dem Öffnen der Packung.","pantry_storage","Crackers","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-377-3","de","Lagerdauer","","For __Kräcker__, the typical storage life is _3–4 Monate_ im Kühlschrank, wenn dort nach dem Öffnen der Verpackung aufbewahrt.","refrigerator_storage","Crackers","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-377-4","de","Lagerdauer","","For __Kräcker__, the typical storage life is _3–4 Monate_ in der Gefriertruhe, ob versiegelt oder nicht.","freezer_storage","Crackers","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-378-1","de","Lagerdauer","","For __Graham-Kräcker__, the typical storage life is _6–9 Monate_ in der Speisekammer, falls noch versiegelt.","pantry_storage","Crackers","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-379-1","de","Lagerdauer","","For __Trockenfrüchte__, the typical storage life is _6 Monate_ in der Speisekammer, falls noch versiegelt, und _1 Monate_ in der Speisekammer nach dem Öffnen der Packung.","pantry_storage","Dried fruits","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-379-2","de","Lagerdauer","","For __Trockenfrüchte__, the typical storage life is _6 Monate_ in der Speisekammer, falls noch versiegelt, und _1 Monate_ in der Speisekammer nach dem Öffnen der Packung.","pantry_storage","Dried fruits","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-379-3","de","Lagerdauer","","For __Trockenfrüchte__, the typical storage life is _6 Monate_ im Kühlschrank, wenn dort nach dem Öffnen der Verpackung aufbewahrt.","refrigerator_storage","Dried fruits","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-380-1","de","Lagerdauer","","For __Weingummis__, the typical storage life is _6–9 Monate_ in der Speisekammer, falls noch versiegelt.","pantry_storage","Gelified candies","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-381-1","de","Lagerdauer","","For __Marshmallows__, the typical storage life is _1 Jahre_ in der Speisekammer, falls noch versiegelt, und _1 Monate_ in der Speisekammer nach dem Öffnen der Packung.","pantry_storage","Marshmallows","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-381-2","de","Lagerdauer","","For __Marshmallows__, the typical storage life is _1 Jahre_ in der Speisekammer, falls noch versiegelt, und _1 Monate_ in der Speisekammer nach dem Öffnen der Packung.","pantry_storage","Marshmallows","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-382-1","de","Lagerdauer","","For __Marshmallow-Creme__, the typical storage life is _2–5 Monate_ in der Speisekammer, falls noch versiegelt, und _1 Monate_ in der Speisekammer nach dem Öffnen der Packung.","pantry_storage","Marshmallows","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-382-2","de","Lagerdauer","","For __Marshmallow-Creme__, the typical storage life is _2–5 Monate_ in der Speisekammer, falls noch versiegelt, und _1 Monate_ in der Speisekammer nach dem Öffnen der Packung.","pantry_storage","Marshmallows","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-383-1","de","Lagerdauer","","For __Kondensmilch in Dosen__, the typical storage life is _12 Monate_ in der Speisekammer, falls noch versiegelt.","pantry_storage","Milks","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-383-2","de","Lagerdauer","","For __Kondensmilch in Dosen__, the typical storage life is _4–5 Tage_ im Kühlschrank, wenn dort nach dem Öffnen der Verpackung aufbewahrt.","refrigerator_storage","Milks","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-384-1","de","Lagerdauer","","For __Melasse__, the typical storage life is _1–2 Jahre_ in der Speisekammer, falls noch versiegelt, und _6 Monate_ in der Speisekammer nach dem Öffnen der Packung.","pantry_storage","Molasses","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-384-2","de","Lagerdauer","","For __Melasse__, the typical storage life is _1–2 Jahre_ in der Speisekammer, falls noch versiegelt, und _6 Monate_ in der Speisekammer nach dem Öffnen der Packung.","pantry_storage","Molasses","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
